dataset_index,dataset_id,rollout,valid,error_type,step_count,mean_structural_to_others,mean_semantic_to_others,mean_combined_to_others,nearest_rollout,nearest_structural,nearest_semantic,nearest_combined,novelty_one_minus_nearest_combined
1,hle-6704465caf0a436d92c65160,31,True,,4,0.5692224502563477,0.6126144528388977,0.5909183621406555,18,1.0,0.8181182146072388,0.9090591073036194,0.09094089269638062
1,hle-6704465caf0a436d92c65160,32,True,,1,0.32555779814720154,0.3937176764011383,0.35963770747184753,45,1.0,0.9215532541275024,0.9607766270637512,0.03922337293624878
1,hle-6704465caf0a436d92c65160,33,True,,4,0.5692224502563477,0.5786870121955872,0.573954701423645,62,1.0,0.8066691160202026,0.9033345580101013,0.09666544198989868
1,hle-6704465caf0a436d92c65160,34,True,,4,0.5643043518066406,0.6200617551803589,0.5921831130981445,40,1.0,0.8223284482955933,0.9111642241477966,0.08883577585220337
1,hle-6704465caf0a436d92c65160,35,True,,1,0.32555779814720154,0.3893374502658844,0.3574475944042206,22,1.0,0.9015558958053589,0.9507779479026794,0.04922205209732056
1,hle-6704465caf0a436d92c65160,36,True,,4,0.4625910818576813,0.6412634253501892,0.5519272685050964,34,0.8881944417953491,0.8760807514190674,0.8821375966072083,0.11786240339279175
1,hle-6704465caf0a436d92c65160,37,True,,3,0.4733833968639374,0.6224468350410461,0.5479151606559753,59,1.0,0.8181829452514648,0.9090914726257324,0.09090852737426758
1,hle-6704465caf0a436d92c65160,38,True,,4,0.4806978702545166,0.5973256230354309,0.5390117764472961,9,1.0,0.756782054901123,0.8783910274505615,0.12160897254943848
1,hle-6704465caf0a436d92c65160,39,True,,3,0.5377276539802551,0.6222054362297058,0.5799665451049805,48,1.0,0.8861276507377625,0.9430638551712036,0.05693614482879639
1,hle-6704465caf0a436d92c65160,40,True,,4,0.5643043518066406,0.6200401186943054,0.5921722650527954,34,1.0,0.8223284482955933,0.9111642241477966,0.08883577585220337
1,hle-6704465caf0a436d92c65160,41,True,,4,0.5556978583335876,0.6150608658790588,0.5853793025016785,58,1.0,0.8445138931274414,0.9222569465637207,0.0777430534362793
1,hle-6704465caf0a436d92c65160,42,True,,4,0.5507798194885254,0.6279941201210022,0.5893869996070862,16,0.925000011920929,0.8671993613243103,0.8960996866226196,0.10390031337738037
1,hle-6704465caf0a436d92c65160,43,True,,3,0.5475637912750244,0.6309480667114258,0.5892559289932251,14,1.0,0.8959442377090454,0.9479721188545227,0.052027881145477295
1,hle-6704465caf0a436d92c65160,44,True,,3,0.539367139339447,0.6341316103935242,0.5867494344711304,51,1.0,0.9008280634880066,0.9504140615463257,0.049585938453674316
